chembl_id,name,smiles,max_phase,formula,chembl_mw
CHEMBL64,ISONIAZID,NNC(=O)c1ccncc1,4.0,C6H7N3O,137.14
CHEMBL468,THALIDOMIDE,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,4.0,C13H10N2O4,258.23
CHEMBL469,KETOROLAC,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,4.0,C15H13NO3,255.27
CHEMBL9194,ATRASENTAN,CCCCN(CCCC)C(=O)CN1C[C@H](c2ccc3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1c1ccc(OC)cc1,3.0,C29H38N2O6,510.63
CHEMBL9509,SILIBININ,COc1cc(C2Oc3cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)ccc3OC2CO)ccc1O,3.0,C25H22O10,482.44
CHEMBL428479,ANIROLAC,COc1ccc(C(=O)c2ccc3n2CCC3C(=O)O)cc1,2.0,C16H15NO4,285.30
CHEMBL9116,CARACEMIDE,CNC(=O)ON(C(C)=O)C(=O)NC,2.0,C6H11N3O4,189.17
CHEMBL9324,TETRYLAMMONIUM,CC[N+](CC)(CC)CC,2.0,C8H20N+,130.25
CHEMBL471,SOTALOL,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,4.0,C12H20N2O3S,272.37
CHEMBL9506,DEVAZEPIDE,CN1C(=O)[C@@H](NC(=O)c2cc3ccccc3[nH]2)N=C(c2ccccc2)c2ccccc21,2.0,C25H20N4O2,408.46
CHEMBL9419,METACETAMOL,CC(=O)Nc1cccc(O)c1,2.0,C8H9NO2,151.16
CHEMBL9514,NOCODAZOLE,COC(=O)Nc1nc2cc(C(=O)c3cccs3)ccc2[nH]1,2.0,C14H11N3O3S,301.33
CHEMBL472,GLYBURIDE,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,4.0,C23H28ClN3O5S,494.01
CHEMBL9484,CLOFILIUM,CCCCCCC[N+](CC)(CC)CCCCc1ccc(Cl)cc1,2.0,C21H37ClN+,338.99
CHEMBL9225,HEXESTROL,CC[C@H](c1ccc(O)cc1)[C@@H](CC)c1ccc(O)cc1,4.0,C18H22O2,270.37
CHEMBL473,DOFETILIDE,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,4.0,C19H27N3O5S2,441.58
CHEMBL417975,SEZOLAMIDE,CC(C)CN[C@H]1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21,2.0,C11H18N2O4S3,338.48
CHEMBL275528,PHENCYCLIDINE,c1ccc(C2(N3CCCCC3)CCCCC2)cc1,2.0,C17H25N,243.39
CHEMBL268254,DELORAZEPAM,O=C1CN=C(c2ccccc2Cl)c2cc(Cl)ccc2N1,2.0,C15H10Cl2N2O,305.16
CHEMBL476,DACARBAZINE,CN(C)/N=N/c1[nH]cnc1C(N)=O,4.0,C6H10N6O,182.19
CHEMBL477,ADENOSINE,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,4.0,C10H13N5O4,267.25
CHEMBL9440,METESIND,CN(Cc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1ccc2c3c(cccc13)C(=N)N2,2.0,C23H24N4O3S,436.54
CHEMBL478,CHLOROPHENYLPIPERAZINE,Clc1cccc(N2CCNCC2)c1,2.0,C10H13ClN2,196.68
CHEMBL479,THIORIDAZINE,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,4.0,C21H26N2S2,370.59
CHEMBL480,LANSOPRAZOLE,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,4.0,C16H14F3N3O2S,369.37
CHEMBL481,IRINOTECAN,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,4.0,C33H38N4O6,586.69
CHEMBL70,MORPHINE,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,4.0,C17H19NO3,285.34
CHEMBL483,TENOFOVIR ANHYDROUS,C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)(O)O,3.0,C9H14N5O4P,287.22
CHEMBL484,ADEFOVIR,Nc1ncnc2c1ncn2CCOCP(=O)(O)O,3.0,C8H12N5O4P,273.19
CHEMBL485,CODEINE,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,4.0,C18H21NO3,299.37
CHEMBL71,CHLORPROMAZINE,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,4.0,C17H19ClN2S,318.87
CHEMBL72,DESIPRAMINE,CNCCCN1c2ccccc2CCc2ccccc21,4.0,C18H22N2,266.39
CHEMBL487,DROLOXIFENE,CC/C(=C(/c1ccc(OCCN(C)C)cc1)c1cccc(O)c1)c1ccccc1,3.0,C26H29NO2,387.52
CHEMBL488,AMINOGLUTETHIMIDE,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,4.0,C13H16N2O2,232.28
CHEMBL489,AFIMOXIFENE,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,3.0,C26H29NO2,387.52
CHEMBL264214,DISUPRAZOLE,CCSc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,2.0,C16H17N3OS2,331.47
CHEMBL74,CROMOLYN SODIUM,O=C([O-])c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)[O-])cc(=O)c34)cccc2o1.[Na+].[Na+],4.0,C23H14Na2O11,512.33
CHEMBL9861,TIMOPRAZOLE,[O-][S+](Cc1ccccn1)c1nc2ccccc2[nH]1,2.0,C13H11N3OS,257.32
CHEMBL76,CHLOROQUINE,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,4.0,C18H26ClN3,319.88
CHEMBL490,PAROXETINE,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,4.0,C19H20FNO3,329.37
CHEMBL77,ARTEMISIN,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@]4(C)CC[C@@H]1C32OO4,3.0,C15H22O5,282.34
CHEMBL416146,ETORICOXIB,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,4.0,C18H15ClN2O2S,358.85
CHEMBL10085,MAZAPERTINE,CC(C)Oc1ccccc1N1CCN(Cc2cccc(C(=O)N3CCCCC3)c2)CC1,2.0,C26H35N3O2,421.59
CHEMBL79,LIDOCAINE,CCN(CC)CC(=O)Nc1c(C)cccc1C,4.0,C14H22N2O,234.34
CHEMBL10188,TALNETANT,CC[C@H](NC(=O)c1c(O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,2.0,C25H22N2O2,382.46
CHEMBL9967,PIRENZEPINE,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,4.0,C19H21N5O2,351.41
CHEMBL10316,IDAZOXAN,c1ccc2c(c1)OCC(C1=NCCN1)O2,3.0,C11H12N2O2,204.23
CHEMBL491,HYDROXYFLUTAMIDE,CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,2.0,C11H11F3N2O4,292.21
CHEMBL9960,AZD-7624,CC[C@H](NC(=O)c1cc(-c2ccccc2)nc2ccccc12)c1ccccc1,2.0,C25H22N2O,366.46
CHEMBL10272,BENZETIMIDE,O=C1CCC(c2ccccc2)(C2CCN(Cc3ccccc3)CC2)C(=O)N1,2.0,C23H26N2O2,362.47
CHEMBL492,ETIDOCAINE,CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C,4.0,C17H28N2O,276.42
CHEMBL80,NALOXONE,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,4.0,C19H21NO4,327.38
CHEMBL81,RALOXIFENE,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,4.0,C28H27NO4S,473.59
CHEMBL269671,ARTEMISININ,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,3.0,C15H22O5,282.34
CHEMBL83,TAMOXIFEN,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,4.0,C26H29NO,371.52
CHEMBL493,BROMOCRIPTINE,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,4.0,C32H40BrN5O5,654.61
CHEMBL273264,NAFAMOSTAT,N=C(N)Nc1ccc(C(=O)Oc2ccc3cc(C(=N)N)ccc3c2)cc1,3.0,C19H17N5O2,347.38
CHEMBL274070,9-AMINOCAMPTOTHECIN,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(N)cccc3nc2-1,2.0,C20H17N3O4,363.37
CHEMBL269455,IMIRESTAT,O=C1NC(=O)C2(N1)c1cc(F)ccc1-c1ccc(F)cc12,2.0,C15H8F2N2O2,286.24
CHEMBL10445,CLOXACEPRIDE,CCN(CC)CCNC(=O)c1cc(Cl)c(NC(=O)COc2ccc(Cl)cc2)cc1OC,2.0,C22H27Cl2N3O4,468.38
CHEMBL273862,HYDROXYCAMPTOTHECIN,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(O)ccc3nc2-1,3.0,C20H16N2O5,364.36
CHEMBL10413,ZENARESTAT,O=C(O)Cn1c(=O)n(Cc2ccc(Br)cc2F)c(=O)c2ccc(Cl)cc21,2.0,C17H11BrClFN2O4,441.64
CHEMBL494,ILOPROST,CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)C[C@H]2C[C@H]1O,4.0,C22H32O4,360.49
CHEMBL84,TOPOTECAN,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,4.0,C23H23N3O5,421.45
CHEMBL10372,ZOPOLRESTAT,O=C(O)Cc1nn(Cc2nc3cc(C(F)(F)F)ccc3s2)c(=O)c2ccccc12,2.0,C19H12F3N3O3S,419.38
CHEMBL273910,MINALRESTAT,O=C1CC2(C(=O)N1)C(=O)N(Cc1ccc(Br)cc1F)C(=O)c1ccc(F)cc12,2.0,C19H11BrF2N2O4,449.21
CHEMBL85,RISPERIDONE,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,4.0,C23H27FN4O2,410.49
CHEMBL10758,AZEPINDOLE,c1ccc2c(c1)cc1n2CCCNC1,2.0,C12H14N2,186.26
CHEMBL428880,CROMOLYN,O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,4.0,C23H16O11,468.37
CHEMBL86,METOCLOPRAMIDE,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,4.0,C14H22ClN3O2,299.80
CHEMBL10634,BERMOPROFEN,Cc1ccc2c(c1)CC(=O)c1cc(C(C)C(=O)O)ccc1O2,2.0,C18H16O4,296.32
CHEMBL428647,PACLITAXEL,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,4.0,C47H51NO14,853.92
CHEMBL415247,JDTIC,CC(C)[C@@H](CN1CC[C@@](C)(c2cccc(O)c2)[C@@H](C)C1)NC(=O)[C@H]1Cc2ccc(O)cc2CN1,1.0,C28H39N3O3,465.64
CHEMBL495,ALPROSTADIL,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O,4.0,C20H34O5,354.49
CHEMBL496,HEXACHLOROPHENE,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,4.0,C13H6Cl6O2,406.91
CHEMBL497,CLIOQUINOL,Oc1c(I)cc(Cl)c2cccnc12,4.0,C9H5ClINO,305.50
CHEMBL10878,AGOMELATINE,COc1ccc2cccc(CCNC(C)=O)c2c1,4.0,C15H17NO2,243.31
CHEMBL88,CYCLOPHOSPHAMIDE ANHYDROUS,O=P1(N(CCCl)CCCl)NCCCO1,4.0,C7H15Cl2N2O2P,261.09
CHEMBL498,CHLORPROPAMIDE,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,4.0,C10H13ClN2O3S,276.75
CHEMBL499,TIMOLOL,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,4.0,C13H24N4O3S,316.43
CHEMBL500,PINDOLOL,CC(C)NCC(O)COc1cccc2[nH]ccc12,4.0,C14H20N2O2,248.33
CHEMBL273977,SODIUM CYCLAMATE,O=S(=O)([O-])NC1CCCCC1.[Na+],2.0,C6H12NNaO3S,201.22
CHEMBL11417,STREPTONIGRIN,COC1=C(N)C(=O)c2nc(-c3nc(C(=O)O)c(C)c(-c4ccc(OC)c(OC)c4O)c3N)ccc2C1=O,2.0,C25H22N4O8,506.47
CHEMBL11252,STALLIMYCIN,Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC=O)cn3C)cn2C)cc1C(=O)NCCC(=N)N,2.0,C22H27N9O4,481.52
CHEMBL276832,HYDRALAZINE,NNc1nncc2ccccc12,4.0,C8H8N4,160.18
CHEMBL274185,LECIMIBIDE,CCCCCCCN(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)C(=O)Nc1ccc(F)cc1F,2.0,C34H40F2N4OS,590.78
CHEMBL11672,ROQUINIMEX,CN(C(=O)c1c(O)c2ccccc2n(C)c1=O)c1ccccc1,2.0,C18H16N2O3,308.34
CHEMBL501,AMPHETAMINE SULFATE,CC(N)Cc1ccccc1.O=S(=O)(O)O,4.0,C9H15NO4S,233.29
CHEMBL267345,AMPHOTERICIN B,C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)O,4.0,C47H73NO17,924.09
CHEMBL90,HISTAMINE,NCCc1c[nH]cn1,4.0,C5H9N3,111.15
CHEMBL91,MICONAZOLE,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,4.0,C18H14Cl4N2O,416.13
CHEMBL275739,MOPIDRALAZINE,Cc1ccc(C)n1Nc1ccc(N2CCOCC2)nn1,2.0,C14H19N5O,273.34
CHEMBL11608,TYRAMINE,NCCc1ccc(O)cc1,3.0,C8H11NO,137.18
CHEMBL92,DOCETAXEL ANHYDROUS,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C,4.0,C43H53NO14,807.89
CHEMBL273124,PENCLOMEDINE,COc1nc(C(Cl)(Cl)Cl)c(Cl)c(OC)c1Cl,1.0,C8H6Cl5NO2,325.41
CHEMBL93,ZILEUTON,CC(c1cc2ccccc2s1)N(O)C(N)=O,4.0,C11H12N2O2S,236.30
CHEMBL94,PHYSOSTIGMINE,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,4.0,C15H21N3O2,275.35
CHEMBL274323,ASPARTIC ACID,N[C@@H](CC(=O)O)C(=O)O,3.0,C4H7NO4,133.10
CHEMBL95,TACRINE,Nc1c2c(nc3ccccc13)CCCC2,4.0,C13H14N2,198.27
CHEMBL502,DONEPEZIL,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,4.0,C24H29NO3,379.50
CHEMBL11298,SERINE,N[C@@H](CO)C(=O)O,3.0,C3H7NO3,105.09
CHEMBL12089,BERBERINE CHLORIDE,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],1.0,C20H18ClNO4,371.82
CHEMBL503,LOVASTATIN,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,4.0,C24H36O5,404.55
CHEMBL12213,KETOTREXATE,CN1c2c([nH]c(N)nc2=O)NCC1CCNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,2.0,C21H27N7O6,473.49
CHEMBL11662,OZAGREL,O=C(O)/C=C/c1ccc(Cn2ccnc2)cc1,4.0,C13H12N2O2,228.25
CHEMBL267770,TIBEGLISENE,Cc1ccc(S(=O)(=O)C(CC#Cc2ccc(Cl)cc2)C(=O)O)cc1,2.0,C18H15ClO4S,362.83
CHEMBL12610,BENZYDAMINE,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,4.0,C19H23N3O,309.41
CHEMBL269644,ACETANILIDE,CC(=O)Nc1ccccc1,4.0,C8H9NO,135.17
CHEMBL12420,"N,N-DIMETHYLTRYPTAMINE",CN(C)CCc1c[nH]c2ccccc12,2.0,C12H16N2,188.27
CHEMBL504,DIMETHYL SULFOXIDE,C[S+](C)[O-],4.0,C2H6OS,78.14
CHEMBL275742,DEXPROPRANOLOL,CC(C)NC[C@@H](O)COc1cccc2ccccc12,2.0,C16H21NO2,259.35
CHEMBL12131,CLOSANTEL,Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O,2.0,C22H14Cl2I2N2O2,663.08
CHEMBL12543,METHYLPYRROLIDONE,CN1CCCC1=O,1.0,C5H9NO,99.13
CHEMBL12806,GLICONDAMIDE,CNC(=O)NS(=O)(=O)c1ccc(CCNC(=O)c2cc(Cl)ccc2OC)cc1,2.0,C18H20ClN3O5S,425.89
CHEMBL275758,RILMAKALIM,CC1(C)Oc2ccc(S(=O)(=O)c3ccccc3)cc2[C@@H](N2CCCC2=O)[C@@H]1O,2.0,C21H23NO5S,401.48
CHEMBL505,CHLORPHENIRAMINE,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,4.0,C16H19ClN2,274.80
CHEMBL12531,CLAMIKALANT,CNC(=S)NS(=O)(=O)c1cc(CCNC(=O)c2cc(Cl)ccc2OC)ccc1OC,2.0,C19H22ClN3O5S2,471.99
CHEMBL506,PRIMAQUINE,COc1cc(NC(C)CCCN)c2ncccc2c1,4.0,C15H21N3O,259.35
CHEMBL273386,"2,4-DINITROPHENOL",O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,2.0,C6H4N2O5,184.11
CHEMBL12552,BIMAKALIM,CC1(C)C=C(n2ccccc2=O)c2cc(C#N)ccc2O1,2.0,C17H14N2O2,278.31
CHEMBL12318,CLODRONIC ACID,O=P(O)(O)C(Cl)(Cl)P(=O)(O)O,3.0,CH4Cl2O6P2,244.89
CHEMBL12394,PALMOXIRATE,CCCCCCCCCCCCCCC1(C(=O)O)CO1,2.0,C17H32O3,284.44
CHEMBL275803,SOPROMIDINE,Cc1nc[nH]c1CSCCNC(=N)N[C@H](C)Cc1c[nH]cn1,2.0,C14H23N7S,321.45
CHEMBL509,MECLOFENAMIC ACID,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,4.0,C14H11Cl2NO2,296.15
CHEMBL12208,HYMECROMONE,Cc1cc(=O)oc2cc(O)ccc12,2.0,C10H8O3,176.17
CHEMBL12608,IMPROMIDINE,Cc1[nH]cnc1CSCCNC(=N)NCCCc1c[nH]cn1,2.0,C14H23N7S,321.45
CHEMBL269646,TIOTIDINE,C/N=C(/NC#N)NCCSCc1csc(NC(=N)N)n1,2.0,C10H16N8S2,312.43
CHEMBL276443,ETILAMFETAMINE,CCNC(C)Cc1ccccc1,2.0,C11H17N,163.26
CHEMBL275446,METIAMIDE,CNC(=S)NCCSCc1[nH]cnc1C,2.0,C9H16N4S2,244.39
CHEMBL511,PYRILAMINE,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,4.0,C17H23N3O,285.39
CHEMBL267777,RITANSERIN,Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,2.0,C27H25F2N3OS,477.58
CHEMBL12713,SERTINDOLE,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,4.0,C24H26ClFN4O,440.95
CHEMBL513,CARMUSTINE,O=NN(CCCl)C(=O)NCCCl,4.0,C5H9Cl2N3O2,214.05
CHEMBL12948,SEMUSTINE,CC1CCC(NC(=O)N(CCCl)N=O)CC1,3.0,C10H18ClN3O2,247.73
CHEMBL514,LOMUSTINE,O=NN(CCCl)C(=O)NC1CCCCC1,4.0,C9H16ClN3O2,233.70
CHEMBL96,GAMMA-AMINOBUTYRIC ACID,NCCCC(=O)O,1.0,C4H9NO2,103.12
CHEMBL12314,MESULERGINE,CN1C[C@@H](NS(=O)(=O)N(C)C)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,2.0,C18H26N4O2S,362.50
CHEMBL275707,RIMCAZOLE,C[C@@H]1CN(CCCn2c3ccccc3c3ccccc32)C[C@H](C)N1,2.0,C21H27N3,321.47
CHEMBL515,CHLORAMBUCIL,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,4.0,C14H19Cl2NO2,304.22
CHEMBL516,CYPROHEPTADINE,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,4.0,C21H21N,287.41
CHEMBL12856,INAMRINONE,Nc1cc(-c2ccncc2)c[nH]c1=O,4.0,C10H9N3O,187.20
CHEMBL517,DISOPYRAMIDE,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,4.0,C21H29N3O,339.48
CHEMBL417799,SANGUINARIUM,C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3,2.0,C20H14NO4+,332.34
CHEMBL273453,ALDOSTERONE,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(C=O)[C@@H](C(=O)CO)CC[C@@H]12,2.0,C21H28O5,360.45
CHEMBL13134,PALINAVIR,CC(C)[C@H](NC(=O)c1ccc2ccccc2n1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1CC[C@@H](OCc2ccncc2)C[C@H]1C(=O)NC(C)(C)C,2.0,C41H52N6O5,708.90
CHEMBL12831,IMAZODAN,O=C1CCC(c2ccc(-n3ccnc3)cc2)=NN1,2.0,C13H12N4O,240.27
CHEMBL98,VORINOSTAT,O=C(CCCCCCC(=O)Nc1ccccc1)NO,4.0,C14H20N2O3,264.32
CHEMBL267648,PEFLOXACIN,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,2.0,C17H20FN3O3,333.36
CHEMBL99,TRICHOSTATIN,CC(/C=C/C(=O)NO)=C\[C@@H](C)C(=O)c1ccc(N(C)C)cc1,1.0,C17H22N2O3,302.37
CHEMBL276177,DISOBUTAMIDE,CC(C)N(CCC(CCN1CCCCC1)(C(N)=O)c1ccccc1Cl)C(C)C,2.0,C23H38ClN3O,408.03
CHEMBL13178,PRAVADOLINE,COc1ccc(C(=O)c2c(C)n(CCN3CCOCC3)c3ccccc23)cc1,2.0,C23H26N2O3,378.47
CHEMBL275040,KAINIC ACID,C=C(C)[C@H]1CN[C@H](C(=O)O)[C@H]1CC(=O)O,2.0,C10H15NO4,213.23
CHEMBL521,IBUPROFEN,CC(C)Cc1ccc(C(C)C(=O)O)cc1,4.0,C13H18O2,206.28
CHEMBL13376,CLOMETACIN,COc1ccc2c(C(=O)c3ccc(Cl)cc3)c(C)n(CC(=O)O)c2c1,4.0,C19H16ClNO4,357.79
CHEMBL13341,NIMETAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,2.0,C16H13N3O3,295.30
CHEMBL13280,FLUNITRAZEPAM,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,4.0,C16H12FN3O3,313.29
CHEMBL13209,NITRAZEPAM,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,4.0,C15H11N3O3,281.27
CHEMBL523,NORDAZEPAM,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,2.0,C15H11ClN2O,270.72
CHEMBL13291,FLUDIAZEPAM,CN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,2.0,C16H12ClFN2O,302.74
CHEMBL524,METHOXAMINE,COc1ccc(OC)c(C(O)C(C)N)c1,4.0,C11H17NO3,211.26
CHEMBL526,PROPOFOL,CC(C)c1cccc(C(C)C)c1O,4.0,C12H18O,178.27
CHEMBL527,PIROXICAM,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,4.0,C15H13N3O4S,331.35
CHEMBL528,CEFTIZOXIME,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1,4.0,C13H13N5O5S2,383.41
CHEMBL273481,MUSCIMOL,NCc1cc(O)no1,1.0,C4H6N2O2,114.10
CHEMBL13324,DAZOQUINAST,O=C(O)c1cn2c(cnc3ccccc32)n1,2.0,C11H7N3O2,213.20
CHEMBL275459,APRIKALIM,C/N=C(/S)[C@]1(c2cccnc2)CCCC[S@@+]1[O-],2.0,C12H16N2OS2,268.41
CHEMBL100,LEVCROMAKALIM,CC1(C)Oc2ccc(C#N)cc2[C@@H](N2CCCC2=O)[C@@H]1O,2.0,C16H18N2O3,286.33
CHEMBL101,PHENYLBUTAZONE,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,4.0,C19H20N2O2,308.38
CHEMBL268501,PROQUAZONE,Cc1ccc2c(-c3ccccc3)nc(=O)n(C(C)C)c2c1,2.0,C18H18N2O,278.36
CHEMBL529,AZITHROMYCIN,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,4.0,C38H72N2O12,749.00
CHEMBL530,AMDINOCILLIN,CC1(C)S[C@@H]2[C@H](/N=C/N3CCCCCC3)C(=O)N2[C@H]1C(=O)O,4.0,C15H23N3O3S,325.43
CHEMBL531,PERGOLIDE,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,4.0,C19H26N2S,314.50
CHEMBL532,ERYTHROMYCIN,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,4.0,C37H67NO13,733.94
CHEMBL269446,TRECETILIDE,CCN(CCCCCC(C)(C)F)CCC[C@H](O)c1ccc(NS(C)(=O)=O)cc1,2.0,C21H37FN2O3S,416.60
